name,artistID,weight
Ric Ocasek,11928,244
Johnny Burnette & The Rock 'n' Roll Trio,14482,244
Logh,7890,244
The Herbaliser,17956,244
Sasha,15690,244
Jowell & Randy,13293,244
Oliver Koletzki,14780,244
Nicole,14369,244
Coldplay/U2,12296,243
Modified Motion & Faction,16572,243
Society's Parasites,15612,243
Tiffany Evans,9519,243
Exit in Grey,6965,243
Sonny Rollins,3004,243
Comets on Fire,14212,243
Madame MIM,13838,243
Jay-Z & Coldplay,9910,243
Void,15211,243
Peter and the Wolf,7652,243
Carl Davis,11833,243
The Bogmen,8389,243
tape oin,14213,243
Jelly Roll Morton,1232,243
Scream Silence,5714,243
The Famine,18533,243
Demis Roussos,14518,243
"Belleruche, Turntable Soul Music",15314,243
BR5-49,14089,243
Bad Banana,11414,242
Kollektiv Turmstrasse,14742,242
8th,2827,242
ILWT,14170,242
Miss Construction,5584,242
Griffin House,9702,242
R.Sigma,16049,242
Лама,9659,242
LigaJovaPelù,5622,242
Boat Club,11467,242
Berri Txarrak,14834,242
Esther Phillips,15772,242
Port O'Brien,7653,242
The Vibrators,4792,242
Tanju Duru,9061,242
Tara Jane O'Neil,14145,242
Ильяз Абдыразаков,11350,242
Disclose,15212,242
Oblique,8579,242
day after tomorrow,9098,242
Rafael,16693,242
98 Degrees,16723,241
Storm of Capricorn,4966,241
João Bosco e Vinícius,4470,241
Visa,9046,241
Paul Young,2567,241
Ronald Jenkees,15618,241
Триада,8624,241
from aphony,1676,241
Heart To Heart,9803,241
Los Piojos,12055,241
Rondò Veneziano,14393,240
Monumentum,4956,240
M2M,14240,240
"Blod, snått & juling",7654,240
Moonlight Affair,3911,240
The Nothing,18708,240
Jimmy Reed,12056,240
Kasia Cerekwicka,8768,240
CCCP Fedeli alla linea,4973,240
Raquy and the Cavemen,9145,240
Before The Torn,2388,240
Snake River Conspiracy,11519,240
Carmen Miranda,6640,240
The Arusha Accord,2588,239
Miss Saigon,11017,239
The Love of Everything,12497,239
Xavier Baumaxa,17844,239
Delia Derbyshire,16452,239
The Boats,148,239
Nosaj Thing,12759,239
NorthBorne,7513,239
Keef Baker,15621,239
Eugeniusz Bodo,7438,239
Kevin Johansen,1765,239
Zimmer's Hole,12322,239
Panash,15786,239
charlyne yi,17502,239
Mart'nália,11767,239
Boozoo Bajou,8201,239
Flint Glass,6988,239
Mahmut Durgun,12454,239
Illnath,5579,239
Reeves & Mortimer,13424,239
The Dualers,7554,238
Beauti,6533,238
Sonique,7193,238
Argine,4957,238
Robert Fripp,11966,238
KC and the Sunshine Band,3426,238
Wailing Souls,16102,238
Массква,3880,237
Batmobile,4722,237
Reza Yazdani,15706,237
Kim Petras,16809,237
Marian Gold,6939,237
Chinese mix,411,237
Cool Hand Luke,14188,237
Evanthia Reboutsika,13511,237
Impellitteri,12661,237
TNT (Brasil),16665,237
Kevin Yost,17510,237
Ysa Ferrer,13362,237
At the Throne of Judgment,15054,237
John Martyn,15389,237
Mina,7626,237
T-Raperzy znad Wisły,17329,237
Cosmic Rough Riders,9827,237
Knuckledust,17232,237
河村隆一,12704,237
Ольга Арефьева,18381,236
Die! Die! Die!,17908,236
Between Interval,6980,236
Latte e Miele,14964,236
Krisiun,4276,236
Marco Beltrami,16956,236
Reuben,5203,236
Lovers Electric,16061,236
Saltuk Erginer,13512,236
ТонкаяКраснаяНить,16017,236
KESSENCHU,3348,236
Встреча Рыбы,8612,236
Jarboe,10812,236
Playa Limbo,4700,236
Kevin Federline,5778,236
Dil Se,16850,236
Magnitophono,108,236
Lee Ann Womack,3605,236
A Cursive Memory,2434,236
Dr. Wu',12628,236
The Modern Lovers,4795,236
Grand Avenue,7129,236
Jungle Fever,9806,236
Horna,9226,236
Angel Witch,10777,236
Square Enix,18104,235
The Shangri-Las,11487,235
Elliot Goldenthal,10222,235
solardip,16623,235
The Bony King of Nowhere,6218,235
Arcangel,13294,235
The Wedding Present,6833,235
The Answer,12911,235
Sad Day For Puppets,6219,235
Airto Moreira,11432,235
Jan Jiroušek,13119,235
Christopher Willits,15884,235
Findlay Brown,11911,235
When Saints Go Machine,15717,235
Cop Shoot Cop,12323,235
Blue Man Group,13372,235
Lavender Diamond,17503,235
Slim Harpo,14020,235
Queen of the damned ost,2957,235
Lemon Jelly,6190,235
Hiroaki Sano,17771,234
Natalia,8018,234
Mamma Mia!: The Movie Soundtrack,15925,234
Feel,8762,234
Evo,10034,234
Dermis Tatú,7555,234
ELECTROANOVA,16624,234
Сэйсорри,6446,234
Old Time Radio,14897,234
All Forgotten,16704,234
Scala & Kolacny Brothers,5098,234
Peter Belli,6358,234
Iwasaki Tarou,17772,234
Vitamin String Quartet,14151,234
Reverend Bizarre,5696,234
Scanners,18321,234
Vanessão,16810,234
Percy Mayfield,11351,233
Favorite,17541,233
Faraquet,12498,233
Roberta Sá & Trio Madeira Brasil,14844,233
The Swellers,4202,233
Christophe Beck,16957,233
Tolga Burkay,14248,233
Epizod,6751,233
Leeway,16629,232
Kaukázus,10741,232
Mihai Edrisch,8475,232
Sans Arc,7891,232
pasi,11840,232
Rosario Dawson,16387,232
Yen Pox,6966,232
Redrama,11176,232
Rey Gordiflon,17290,232
Kleber Lucas,9197,232
The New Raemon,15646,232
Torment Day,10484,232
The Gerbils,10414,232
Peace Orchestra,16124,232
Big Dipper,12600,232
Smoke Blow,16379,232
Ані Лорак,15415,232
Electric Universe,1272,231
7Б,7364,231
Regurgitate,15845,231
Смех,17241,231
Oomph! - Defekt (1995),17233,231
Pettinellis,7455,231
Emma Roberts,7399,231
Bias,18709,231
Johnny Flynn & the Sussex Wit,6220,231
Bill Callahan,9542,231
Suis La Lune,8465,231
SEGA,4748,231
Grown Ups,12500,231
Marie & Nick,16091,231
Frank Martiniq,15787,231
The Honorary Title,11547,230
The Foreshadowing,3408,230
Zezé Di Camargo & Luciano,14572,230
Kettcar,6198,230
Natasha Thomas,3492,230
Pictureplane,13659,230
Guy Debord,14146,230
Alissid Jazz!,4859,230
Sam Roberts,12565,230
This Time Next Year,13237,230
Jabberloop,16232,230
Paragraf 119,14835,230
Ólöf Arnalds,10014,230
Clara Rockmore,13163,230
Bryan Ferry & Roxy Music,4982,230
Marnie Stern,12365,230
Μύρωνας Στρατής,18308,230
Joy Williams,5554,229
Ricardo Gravações,15930,229
Eat Static,5342,229
JJ72,15344,229
Storm the Bastille,12501,229
Broken Fist,18012,229
Movie Clips,16781,229
Schandmaul,8405,229
RPA & The United Nations of Sound,11912,229
The Cyan Velvet Project,2958,229
Tokyo Blade,9512,229
Ian McCulloch,9324,229
Mehmet Emin Ay,12447,229
Ann-Margret,15773,229
Chalie Boy,18105,229
Roman Flügel,15788,229
Tiesto & Sneaky Sound System,6243,229
Dent May,14236,229
The-Dream f. Kanye West,13639,229
Wasted Land,414,229
Watch Tower Bible and Tract Society of PA,653,228
Trumans Water,4095,228
Michael Tsukerman,10841,228
Нет Сна,16394,228
Hangedup,14214,228
Moving Breath,7417,228
Georges Bizet,10225,228
Diddy Feat. Christina Aguilera,14887,228
Laith Al-Deen,415,228
Richard Devine,11126,228
Шумы России,13861,228
Carla Werner,16690,228
The Ordinary Boys,13425,228
The Owls,15859,228
Kyrie,4958,228
Too Strong,16573,228
Greyboy,15885,228
Ramon Ayala Y Los Bravos Del Norte,18106,228
Toxic Crow,13295,228
Spawn of Possession,14910,227
Casa de Davi,12955,227
Charlie Dée,13226,227
Katherine's Favorites,7063,227
flood feelings,18203,227
Richard Bone,13373,227
Stanfour,4263,227
Adam Mickiewicz,7439,227
Josie and the Pussycats,12110,227
Erik Grönwall,15416,227
Thy Art Is Murder,15046,227
Сегодняночью,17196,227
Kirk Whalum,9194,227
The Jeff Healey Band,9352,227
Sheryl Nome / Ranka Lee,17773,227
pg.lost,12718,227
Royal Hunt,4332,227
Vintersorg,4267,227
Christafari,11834,227
G.S.Agostinho,13907,227
Raízes,12696,227
Petter Carlsen,3409,227
Joanna,14519,226
Osborne,16060,226
Hüsnü Arkan,16030,226
Grup Yeniçağ,17099,226
Burning in Hell,948,226
Counterparts,15047,226
Serge Gainsbourg & Brigitte Bardot,7933,226
Killerpilze,9749,226
Виноградный День,17413,226
Jacques Loussier Trio,18358,226
"Meryl Streep, Julie Walters & Christine Baranski",14537,226
Hotwire,10712,226
Егор и Опизденевшие,4901,226
Hellsongs,8776,225
Q and Not U,3701,225
CIRЯUS,9047,225
Art of Dying,6251,225
hugo pena e gabriel,4484,225
米倉千尋,9099,225
Inside the Whale,6359,225
Jeremy Fisher,13690,225
David Sanborn,1831,225
sleepy.ab,12705,225
Arthur H,16125,224
Post Scriptum,10089,224
Skyhooks,16974,224
Kuwatani Natsuko,17774,224
Tymphony,18327,224
Al Bano & Romina Power,8823,224
Imad Al-Sharif,17100,224
Thunderbirds Are Now!,17909,224
StoneBridge,5176,224
Gibonni,13076,224
Смоки Мо,9791,224
Газон,10485,224
M Blanket,12502,224
127 Band,8958,224
Broken Social Scene Presents: Brendan Canning,2284,224
bso,15142,224
Чичерина,3840,224
Negra Li,4719,224
Nikki Sixx,5005,224
The Blizzard,10842,224
Megattack,9463,224
Death Cab For Cutie (Live Chicago 08.15.03),13946,224
Дети Олимпиады,9005,224
The Human Project,12629,224
El Eterno Enemigo,17185,224
Jessy Matador,655,224
John B,16574,224
Argentum,7916,223
Amelia Brightman,13733,223
El Cuarteto de Nos,3069,223
ZYGONOCK!,10856,223
Club Des Belugas,8224,223
The Wilde Flowers,14965,223
Fino Coletivo,7812,223
Astra,6577,223
Chino & Nacho,1437,223
Los Abuelos de la Nada,8793,223
Echo Image,1322,223
Josh Wilson,18309,223
Billy Currie,11929,223
Слёзы Эмили,6447,223
清春,5084,222
Mes Souliers Sont Rouges,7204,222
Joe Meek & The Blue Men,14674,222
Wicked Lady,15988,222
Philip Selway,8750,222
112,11065,222
Culling the Weak,18534,222
João Bosco,5443,222
Anna Margaret,16766,222
RPM,5455,222
Michael Angelo Batio,9465,222
Shunsuke Kida,13851,222
n1nthcloud,14171,222
Depresszió,4777,222
Port Blue,6593,222
Vienna Boys Choir,3772,222
Kazety,15374,221
Carmen McRae,15774,221
Pintura Roja,5738,221
Mads Langer & Mike Sheridan,15718,221
Tokyo Rose,18370,221
Tsjuder,7925,221
Feridun Düzağaç,14254,221
yatagarasu,3350,221
John Fahey,4094,221
Lisa Miskovsky,4553,221
GIR,14172,221
Пурген,10486,221
Yma Sumac,14079,221
Dead Hearts,9808,221
Suffocate For Fuck Sake,11609,221
Inmigrantes,7418,221
Desiderii Marginis,6655,220
Chalf Hassan,17342,220
Anúna,7025,220
marger,2058,220
Słoń,5727,220
The Guess Who,15527,220
María Daniela y su Sonido Lasser,13602,220
the BUNNY the BEAR,14790,220
Piero Mazzocchetti,6511,220
Sheryl Nome,17775,220
Secret Service,3910,220
Aceyalone,14279,220
Che Sudaka,14743,220
Michael Learns to Rock,14241,220
劉德華,10934,220
Pappo,16175,220
Lantlôs,11611,220
Rapoon,11098,219
Dru Hill,269,219
Ivy,9578,219
Millie Jackson,15775,219
Jacques Higelin,7205,219
Russell Watson,9695,219
Abhijeet Sawant,3883,219
El Otro Yo,5739,219
Neal Morse,1140,219
The Electric Diorama,18552,219
The La's,4622,219
Beto Quintanilla,18107,219
The Tear Garden,1233,219
Biomechanical,6752,219
Lake,2278,219
Vicentico,5248,219
Colder,17910,219
Toyah,11930,219
Cortes,13439,219
The City on Film,12503,219
College,6055,219
Dana Glover,3493,219
Oneohtrix Point Never,5851,218
Sub Focus,12839,218
REAL O,9758,218
Órla Fallon,9422,218
Les Wriggles,7207,218
JAW,17542,218
Olli Mustonen,13908,218
Steve Angello & Laidback Luke,7304,218
徐懷鈺,6512,218
E.A. Poe,14966,218
Tenorio Jr,12749,218
Kilians,12169,218
Phoenix Bodies,17186,218
Double Nation,8889,218
浜田麻里,5837,218
Провода,6449,218
Igorrr,7386,218
blld,6578,217
Ирония Судьбы. Продолжение,7999,217
マキシマム ザ ホルモン,17959,217
Onirama,654,217
The Ramones,11505,217
Anita Carter,15585,217
Alchemist Project,8890,217
Hair Original Broadway Cast,15411,217
Dinah Washington,14147,217
Razzle Blaster,14173,217
Aneta Langerová,15375,217
Illdisposed,6813,217
ГДР,6451,217
The Fools,13455,217
Baaba Maal & Mansour Seck,1968,217
Kopflast,16233,217
Sleepy Rebels,13640,217
Tina Arena,8763,217
Sutcliffe Jügend,1234,217
Derek Webb,14189,217
Hundredth,16415,217
Samla Mammas Manna,14967,217
Euphoria,12706,216
BRITNEY & MADONNA,8891,216
Talib al-Habib,17101,216
Pimentas do Reino,3379,216
Loquat,17197,216
NSYNC,5723,216
Etana,9703,216
Faber Drive,17787,216
Marli,3930,216
Dynamix II,13456,216
서태지,10935,216
Tres Coronas,17198,215
Beginner,9696,215
Set Fire to Flames,6179,215
Eric Burdon & The Animals,15817,215
Northern Kings,18440,215
andy graydon,109,215
Boy Meets Girl,17332,215
Icon & the Black Roses,8664,215
Adanowsky,18026,215
Sea of Treachery,2389,215
Underdog,16630,215
Kiko Loureiro,950,215
YTCracker,15619,215
Trailer Choir,3607,215
Birth Control,1235,215
Alpha Blondy,16103,215
Boris Vian,7208,215
ddekombinacja,110,215
Edith Márquez,7840,214
Smegma,11967,214
Eric Hutchinson,13218,214
Five O'Clock Heroes,17138,214
Crazy Penis,17511,214
Stephen King,17237,214
District 78,15468,214
Dragonball & Dragonball Z,9217,214
Beyond The Embrace,16380,214
Manufactura,11100,214
The Botticellis,17855,214
Locanda delle Fate,14968,214
Big Mama Thornton / Muddy Waters Blues Band,8817,214
Lull,11099,214
Master Tempo,656,214
Benassi Bros.,17730,213
Benny Benassi feat. Gary Go,15620,213
Michigan,9325,213
Travis Tritt,3608,213
VFSix feat. Pat Appleton,18230,213
Dargaard,5710,213
Aston 'Familyman' Barrett,3137,213
Meressin,8522,213
Max Frei,14696,213
Elias Viljanen,2968,213
Gary Puckett & The Union Gap,17238,213
WinterKids,2589,213
Обійми Дощу,14195,213
Jomed,17343,213
Jo Yeong-wook,10223,213
Clandestine,13374,213
Hive,5874,213
Above The Golden State,18310,213
Deee-Lite,12994,212
FictionJunction YUUKA,9100,212
Let It Flow,15965,212
Miss Emily Brown,15295,212
Cristina D'Avena,5085,212
Joan Baez & Bob Dylan,9704,212
Opus Däi,15877,212
Jerrod Niemann,8105,212
Pankananda,15789,212
Big Sugar,17494,212
Ego Likeness,18446,212
The Cinematics,4116,212
El Columpio Asesino,15647,212
Sarcófago,4283,212
Pleq & Anna Rose Carter,111,212
Leo Laporte,17911,212
Pretty Girls Make Graves,11549,212
Alex Ubago,8375,212
Jodeci,11066,212
Gufi,9243,212
Auto!Automatic!!,2590,212
jt royster,17853,212
Acylum,5711,211
Girls in Hawaii,7892,211
Bajm,8764,211
R.O. Manse,13426,211
Kevin Ayers,11433,211
Wado,16844,211
Kay Starr,7440,211
Munhoz & Mariano,15224,211
Les Blérots de R.A.V.E.L,7209,211
Warpaint,4063,211
高町　なのは　（田村　ゆかり）,17776,211
Mc Martinho,9171,211
Campo di Marte,14969,211
Jiří Schelinger,13120,211
Salif Keita,7558,211
Dandi Wind,15469,211
Spektralized,1325,210
Weekend Nachos,11989,210
XÄCKSECKS,3353,210
Batlik,7210,210
The Zombi,6814,210
Stemage,1999,210
Images in Vogue,17885,210
Trio Soulaÿrès,9049,210
Gruppo d'Alternativa,14970,210
My Sixth Shadow,16014,210
Maeckes und Plan B,10882,210
E-Type,15532,210
Yogo!Yogo!,9006,210
Hello Hollywood,18583,210
DJ Ph0X,8777,210
Umbra et Imago,16961,210
Stephen Rippy,6092,210
Jinn,3372,210
Tigers Jaw,8478,209
Amaury Vassili,13440,209
Cocoa Tea,12258,209
Jennifer Rostock,15296,209
Curse,9697,209
40 градусов,10487,209
The Spits,10744,209
Three Mile Pilot,11282,209
夏川りみ,9101,209
Deathchain,6815,209
Chanée & N'evergreen,666,209
Boom Boom Kid,13412,209
Megapuss,14745,209
Aina Sandoval,1141,209
Larry Stewart,3610,209
Yngwie J. Malmsteen's Rising Force,5838,209
Txus Di Fellatio,9244,209
Faces,15586,209
Hudba Praha,13121,209
Jive Bunny & The Mastermixers,6360,208
Felpeyu,1769,208
How to Dress Well,8702,208
D:Ream,11730,208
8 Femmes,9705,208
Spiraal Aurel,7027,208
Speaka,18204,208
Josef K,13427,208
Prawe Skrzydło,14911,208
макулатура,8625,208
Egg,11435,208
Florian Ostertag,15297,208
Adoração & Adoradores,12956,208
In My Rosary,5712,208
Al Di Meola,2001,208
Julian Bream,11645,208
Giorgia,10076,208
Southcide 13,2234,207
Tyrone Andrew,11799,207
The Nitty Gritty Dirt Band,5629,207
Sister Sledge,17512,207
Billy Childish,14148,207
Cathedral,4280,207
Mohammed El-Hakim,13410,207
Brendon Urie and Dresden Dolls,10985,207
Renaissance,14971,207
Adham Shaikh,5350,207
Timur Izhbulatov,16176,207
Vico C,14540,207
The Only Ones,5471,207
Beati Mortui,10974,207
Rank 1,7316,207
СЛОТ,4914,207
Big Youth,16104,207
Gondwana,13390,207
Ron Trent,17513,207
Chapeau Claque,18519,207
The Parlotones,16568,207
Chisu,3925,207
John Mayer & Taylor Swift,12217,206
엠블랙(MBLAQ),11692,206
Dornenreich,3410,206
Tommy heavenly6,15163,206
Vreid,18467,206
Hubert-Félix Thiéfaine,7212,206
Anders Manga,9499,206
I Fight Dragons,14799,206
Ghost,13867,206
Mêlée,7893,206
Express Rising,15886,206
Annoying Orange,2126,206
Joseph Arthur & the Lonely Astronauts,13691,206
Magna Canta,5713,206
Lovedrug,17473,206
Voice Memo,16782,206
Red Mountain Church,14190,206
Kalabrese,7682,206
3Moonboys,15997,206
Reale Accademia di Musica,14972,206
Fenech-Soler,9732,206
Ragnarök,11436,206
Wall of Voodoo,7342,206
Serú Girán,8748,206
Барбитурный,16185,206
Echolyn,15878,206
Boy Kill Boy,6227,206
Herbst9,11102,205
Moto Boy,12010,205
Alexis & Fido,1439,205
Mohombi,15737,205
Christian Eigner,4300,205
Louise Dearman,15412,205
Fighting Instinct,4749,205
DEPAPEPE,15463,205
Alboth!,16234,205
Charles Hamilton,12751,205
Terri Clark,8106,205
Boy Talks Trash,5763,205
Diamond and the Psychotic Neurotics,13095,205
Kokane,2235,205
orange crush,9339,205
Kaaos,15520,205
Gary Go,14260,205
Add N to (X),11101,205
Panna Fredda,14973,205
Larry Heard,17514,205
U-God,16575,205
Crucial Dudes,9812,204
Petra Berger,2061,204
The Japanese Popstars,16062,204
YA-KYIM,16851,204
Press Play on Tape,6361,204
周華健,6513,204
Chris Lake & Micky Slim,7305,204
Eileen,1487,204
Lázaro,5438,204
Łąki Łan,10899,204
Michita,10557,204
Pullovers,17733,204
Babyface,11081,204
Indica,5466,204
Lemongrass,16324,204
Toby Lightman,7280,204
Maigra,10090,203
Guadalupe Pineda,7841,203
Al Jarreau,16505,203
Noise Ratchet,15432,203
Mantis Psi,10000,203
Danse Macabre,11005,203
Flash and the Pan,4127,203
Orthodox Celts,14196,203
Tsuyoshi Sekito,16631,203
Haley Reinhart,16409,203
Потап и Настя,9759,203
Rare Bird,5300,203
De De Lind,14974,203
Caco van Hollanda,17891,203
Desperado,2348,203
Bülent Ersoy,17649,203
Athena,17279,203
DJ Dado,15707,203
Suara,9102,203
Lou Rawls,10134,202
Biagio Antonacci,15665,202
Cinnamon Chasers,8700,202
nass el ghiwane,17344,202
Room Eleven,13227,202
Mother Mother,15345,202
Todd Rundgren,11913,202
Agua Bella,5740,202
Franz Schubert,9271,202
"Alex Swings, Oscar Sings!",15417,202
HiFi Banda,8167,202
Art Sorority for Girls,11415,202
Claire Pichet,14746,202
Lucas Poletto,15151,202
QARPA,5889,202
Lyon Fi!,15901,202
Chiclete Com Banana,4469,202
Mohave Triangles,5852,202
Miley Cyrus and Billy Ray Cyrus,9849,202
Catamenia,18468,202
hands around my throat,14697,202
Christian Prommer's DrumLesson,7684,202
Luciano,12255,202
OSKÃO,7335,201
Enjoy Your Summer,18013,201
Ada Milea,13949,201
Paulina Goto,15902,201
YUKI,10232,201
Oliver Koletzki/Florian Meindl,15790,201
Lullatone,6405,201
Mario Vazquez,10600,201
Beres Hammond,12257,201
Kría Brekkan,10001,201
The Dollyrots,5320,201
レミオロメン,8193,201
Humberto Gessinger Trio,13059,201
GReeeeN,15418,201
Evan Taubenfeld,3931,201
The Beloved,7934,201
Neil Patrick Harris,17010,201
Камелия,10734,200
Triad,16576,200
Composition Of Sound,5483,200
September Malevolence,7894,200
Shannon Wright,12548,200
Skambankt,13411,200
Silence Dead,17633,200
So Weird,14626,200
Black Violin,8175,200
Martin Kember,15419,200
R.D.Burman,7028,200
Litzy,14538,200
Стингер,10488,200
G.O.R.E,14912,200
The All American Rejects,17788,200
Hey Mercedes,13525,200
The Crash,4383,200
JotDog,4703,200
Reveille,9870,200
Irma Thomas,14080,200
Mabel Matiz,14247,199
I-Low,16577,199
YOSHIKI,5086,199
Пляж,13862,199
Grade,11985,199
Dark Phenomenon,1080,199
Tardy Brothers,17815,199
Wyclef Jean,16105,199
Piana,13655,199
Dubmatix,16106,199
Novembers Doom,1271,199
The Fire Restart,5139,199
Radio Scarlet,15521,199
Chaozz,17845,199
Patrick Fiori,8766,199
Hobson's Choice,6488,199
Cubique Music Band,4894,199
Georges Delerue,8828,199
Alex Chilton,10113,199
Tony Iommi,16950,199
Johnny Weir,16561,199
Minnie Riperton,1847,199
Charlie Musselwhite,8821,198
Smith Westerns,7674,198
Astronautas,18322,198
the gala,11914,198
Brennan Heart,11559,198
Sleep Party People,8480,198
Dikers,15501,198
Hayko Cepkin,2644,198
Stuart Matthew Price and Louise Dearman,15413,198
Villa Nah,4381,198
Matt Caplan,6688,198
Showbread,16716,198
Ariane Moffatt,17007,198
goreshit,3356,198
Seether (Feat. Amy Lee),3929,198
Sentinel,6277,198
Cotton Mather,12997,198
Rogério Duprat,11437,198
